player_id,total_games_played,n_minutes_played,yellow_card,second_yellow_card,red_card,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,total_own_goals
P-03756,0,0,0,0,0,1,0,0,0,0,0,0
P-03761,0,0,0,0,0,1,0,0,0,0,0,0
P-03766,0,0,0,0,0,1,0,0,0,0,0,0
P-03778,0,0,0,0,0,1,0,0,0,0,0,0
P-03782,0,0,0,0,0,1,0,0,0,0,0,0
P-03784,0,0,0,0,0,1,0,0,0,0,0,0
P-03788,0,0,0,0,0,1,0,0,0,0,0,0
P-03794,0,0,0,0,0,1,0,0,0,0,0,0
P-03799,0,0,0,0,0,1,0,0,1,0,0,0
P-03803,0,0,0,0,0,1,0,0,0,0,0,0
P-03804,0,0,0,0,0,1,0,0,0,0,0,0
P-03805,0,0,0,0,0,1,0,0,0,0,0,0
P-03811,0,0,0,0,0,1,0,0,0,0,0,0
P-03814,0,0,0,0,0,2,0,0,0,0,0,0
P-03825,0,0,0,0,0,1,0,0,0,0,0,0
P-03829,0,0,0,0,0,1,0,0,0,0,0,0
P-03833,0,0,0,0,0,1,0,0,0,0,0,0
P-03837,0,0,0,0,0,1,0,0,0,0,0,0
P-03848,0,0,0,0,0,1,0,0,0,0,0,0
P-03849,0,0,0,0,0,1,0,0,0,0,0,0
P-03852,0,0,0,0,0,1,0,0,0,0,0,0
P-03864,0,0,0,0,0,1,0,0,0,0,0,0
P-03870,0,0,0,0,0,1,0,0,0,0,0,0
P-03889,0,0,0,0,0,1,0,0,0,0,0,0
P-03891,0,0,0,0,0,1,0,0,0,0,0,0
P-03893,0,0,0,0,0,2,0,0,0,0,0,0
P-03902,0,0,0,0,0,1,0,0,0,0,0,0
P-03910,0,0,0,0,0,1,0,0,0,0,0,0
P-03911,0,0,0,0,0,2,0,0,0,0,0,0
P-03915,0,0,0,0,0,1,0,0,0,0,0,0
P-03919,0,0,0,0,0,1,0,0,0,0,0,0
P-03920,0,0,0,0,0,1,0,0,0,0,0,0
P-03941,0,0,0,0,0,1,0,0,0,0,0,0
P-03942,0,0,0,0,0,1,0,0,0,0,0,0
P-03955,0,0,0,0,0,1,0,0,0,0,0,0
P-03969,0,0,0,0,0,1,0,0,0,0,0,0
P-03970,0,0,0,0,0,1,0,0,0,0,0,0
P-03974,0,0,0,0,0,1,0,0,0,0,0,0
P-03975,0,0,0,0,0,1,0,0,0,0,0,0
P-03976,0,0,0,0,0,1,0,0,1,0,0,0
P-03980,0,0,0,0,0,1,0,0,0,0,0,0
P-03982,0,0,0,0,0,1,0,0,0,0,0,0
P-03984,0,0,0,0,0,1,0,0,0,0,0,0
P-03997,0,0,0,0,0,1,0,0,0,0,0,0
P-04010,0,0,0,0,0,1,0,0,0,0,0,0
P-04015,0,0,0,0,0,1,0,0,1,0,0,0
P-04020,0,0,0,0,0,1,0,0,0,0,0,0
P-04022,0,0,0,0,0,1,0,0,0,0,0,0
P-04029,0,0,0,0,0,1,0,0,0,0,0,0
P-04032,0,0,0,0,0,1,0,0,0,0,0,0
P-04033,0,0,0,0,0,1,0,0,0,0,0,0
P-04047,0,0,0,0,0,1,0,0,0,0,0,0
P-04053,0,0,0,0,0,1,0,0,0,0,0,0
P-04063,0,0,0,0,0,1,0,0,0,0,0,0
P-04074,0,0,0,0,0,1,0,0,0,0,0,0
P-04075,0,0,0,0,0,1,0,0,0,0,0,0
P-04087,0,0,0,0,0,1,0,0,0,0,0,0
P-04088,0,0,0,0,0,1,0,0,0,0,0,0
P-04089,0,0,0,0,0,1,0,0,1,0,0,0
P-04092,0,0,0,0,0,1,0,0,0,0,0,0
P-04100,0,0,0,0,0,1,0,0,0,0,0,0
P-04108,0,0,0,0,0,1,0,0,0,0,0,0
P-04122,0,0,0,0,0,1,0,0,0,0,0,0
P-04136,0,0,0,0,0,1,0,0,0,0,0,0
P-04137,0,0,0,0,0,1,0,0,0,0,0,0
P-04155,0,0,0,0,0,1,0,0,0,0,0,0
P-04156,0,0,0,0,0,1,0,0,0,0,0,0
P-04162,0,0,0,0,0,1,0,0,0,0,0,0
P-04163,0,0,0,0,0,1,0,0,0,0,0,0
P-04175,0,0,0,0,0,1,0,0,0,0,0,0
P-04176,0,0,0,0,0,1,0,0,0,0,0,0
P-04180,0,0,0,0,0,1,0,0,0,0,0,0
P-04183,0,0,0,0,0,1,0,0,0,0,0,0
P-04189,0,0,0,0,0,1,0,0,0,0,0,0
P-04190,0,0,0,0,0,1,0,0,1,0,0,0
P-04195,0,0,0,0,0,1,0,0,0,0,0,0
P-04202,0,0,0,0,0,1,0,0,0,0,0,0
P-04213,0,0,0,0,0,1,0,0,0,0,0,0
P-04219,0,0,0,0,0,1,0,0,0,0,0,0
P-04221,0,0,0,0,0,1,0,0,0,0,0,0
P-04222,0,0,0,0,0,1,0,0,0,0,0,0
P-04227,0,0,0,0,0,1,0,0,0,0,0,0
P-04229,0,0,0,0,0,1,0,0,0,0,0,0
P-04239,0,0,0,0,0,1,0,0,0,0,0,0
P-04244,0,0,0,0,0,1,0,0,0,0,0,0
P-04254,0,0,0,0,0,2,0,0,0,0,0,0
P-04255,0,0,0,0,0,1,0,0,0,0,0,0
P-04268,0,0,0,0,0,1,0,0,0,0,0,0
P-04269,0,0,0,0,0,1,0,0,1,0,0,0
P-04270,0,0,0,0,0,1,0,0,0,0,0,0
P-04275,0,0,0,0,0,1,0,0,0,0,0,0
P-04278,0,0,0,0,0,1,0,0,0,0,0,0
P-04283,0,0,0,0,0,1,0,0,0,0,0,0
P-04284,0,0,0,0,0,1,0,0,0,0,0,0
P-04287,0,0,0,0,0,1,0,0,0,0,0,0
P-04290,0,0,0,0,0,1,0,0,0,0,0,0
P-04293,0,0,0,0,0,1,0,0,0,0,0,0
P-04301,0,0,0,0,0,1,0,0,0,0,0,0
P-04303,0,0,0,0,0,2,0,0,0,0,0,0
P-04304,0,0,0,0,0,1,0,0,0,0,0,0
P-04308,0,0,0,0,0,1,0,0,0,0,0,0
P-04316,0,0,0,0,0,2,0,0,1,0,0,0
P-04318,0,0,0,0,0,1,0,0,0,0,0,0
P-04324,0,0,0,0,0,1,0,0,0,0,0,0
P-04328,0,0,0,0,0,1,0,0,0,0,0,0
P-04335,0,0,0,0,0,1,0,0,0,0,0,0
P-04336,0,0,0,0,0,1,0,0,0,0,0,0
P-04338,0,0,0,0,0,1,0,0,0,0,0,0
P-04341,0,0,0,0,0,1,0,0,1,0,0,0
P-04346,0,0,0,0,0,1,0,0,0,0,0,0
P-04349,0,0,0,0,0,1,0,0,0,0,0,0
P-04350,0,0,0,0,0,1,0,0,0,0,0,0
P-04353,0,0,0,0,0,1,0,0,0,0,0,0
P-04354,0,0,0,0,0,1,0,0,0,0,0,0
P-04360,0,0,0,0,0,1,0,0,0,0,0,0
P-04364,0,0,0,0,0,1,0,0,0,0,0,0
P-04375,0,0,0,0,0,1,0,0,0,0,0,0
P-04396,0,0,0,0,0,1,0,0,0,0,0,0
P-04398,0,0,0,0,0,1,0,0,1,0,0,0
P-04411,0,0,0,0,0,1,0,0,0,0,0,0
P-04422,0,0,0,0,0,1,0,0,0,0,0,0
P-04424,0,0,0,0,0,1,0,0,0,0,0,0
P-04428,0,0,0,0,0,1,0,0,1,0,0,0
P-04444,0,0,0,0,0,1,0,0,0,0,0,0
P-04454,0,0,0,0,0,1,0,0,0,0,0,0
P-04470,0,0,0,0,0,1,0,0,0,0,0,0
P-04473,0,0,0,0,0,1,0,0,1,0,0,0
P-04481,0,0,0,0,0,1,0,0,0,0,0,0
P-04498,0,0,0,0,0,1,0,0,0,0,0,0
P-04510,0,0,0,0,0,1,0,0,0,0,0,0
P-04512,0,0,0,0,0,1,0,0,0,0,0,0
P-04517,0,0,0,0,0,1,0,0,0,0,0,0
P-04518,0,0,0,0,0,1,0,0,0,0,0,0
P-04527,0,0,0,0,0,1,0,0,0,0,0,0
P-04535,0,0,0,0,0,1,0,0,0,0,0,0
P-04538,0,0,0,0,0,1,0,0,0,0,0,0
P-04539,0,0,0,0,0,1,0,0,0,0,0,0
P-04544,0,0,0,0,0,1,0,0,0,0,0,0
P-04559,0,0,0,0,0,1,0,0,0,0,0,0
P-04569,0,0,0,0,0,1,0,0,0,0,0,0
P-04579,0,0,0,0,0,1,0,0,0,0,0,0
P-04580,0,0,0,0,0,1,0,0,0,0,0,0
P-04583,0,0,0,0,0,1,0,0,0,0,0,0
P-04588,0,0,0,0,0,1,0,0,0,0,0,0
P-04591,0,0,0,0,0,1,0,0,0,0,0,0
P-04594,0,0,0,0,0,1,0,0,0,0,0,0
P-04595,0,0,0,0,0,1,0,0,0,0,0,0
P-04597,0,0,0,0,0,2,0,0,1,0,0,0
P-04602,0,0,0,0,0,1,0,0,0,0,0,0
P-04610,0,0,0,0,0,1,0,0,0,0,0,0
P-04613,0,0,0,0,0,1,0,0,0,0,0,0
P-04618,0,0,0,0,0,1,0,0,0,0,0,0
P-04622,0,0,0,0,0,1,0,0,0,0,0,0
P-04624,0,0,0,0,0,1,0,0,0,0,0,0
P-04628,0,0,0,0,0,1,0,0,0,0,0,0
P-04642,0,0,0,0,0,1,0,0,0,0,0,0
P-04645,0,0,0,0,0,1,0,0,0,0,0,0
P-04650,0,0,0,0,0,1,0,0,0,0,0,0
P-04654,0,0,0,0,0,1,0,0,0,0,0,0
P-04655,0,0,0,0,0,1,0,0,0,0,0,0
P-04657,0,0,0,0,0,1,0,0,0,0,0,0
P-04661,0,0,0,0,0,1,0,0,0,0,0,0
P-04666,0,0,0,0,0,1,0,0,1,0,0,0
P-04668,0,0,0,0,0,1,0,0,0,0,0,0
P-04675,0,0,0,0,0,1,0,0,0,0,0,0
P-04679,0,0,0,0,0,1,0,0,0,0,0,0
P-04682,0,0,0,0,0,1,0,0,0,0,0,0
P-04683,0,0,0,0,0,1,0,0,0,0,0,0
P-04685,0,0,0,0,0,1,0,0,0,0,0,0
P-04688,0,0,0,0,0,1,0,0,0,0,0,0
P-04689,0,0,0,0,0,1,0,0,0,0,0,0
P-04697,0,0,0,0,0,1,0,0,0,0,0,0
P-04700,0,0,0,0,0,1,0,0,0,0,0,0
P-04722,0,0,0,0,0,1,0,0,0,0,0,0
P-04724,0,0,0,0,0,1,0,0,0,0,0,0
P-04728,0,0,0,0,0,1,0,0,0,0,0,0
P-04736,0,0,0,0,0,1,0,0,0,0,0,0
P-04747,0,0,0,0,0,1,0,0,0,0,0,0
P-04763,0,0,0,0,0,1,0,0,0,0,0,0
P-04764,0,0,0,0,0,1,0,0,0,0,0,0
P-04768,0,0,0,0,0,1,0,0,0,0,0,0
P-04776,0,0,0,0,0,1,0,0,0,0,0,0
P-04779,0,0,0,0,0,1,0,0,0,0,0,0
P-04781,0,0,0,0,0,1,0,0,0,0,0,0
P-04786,0,0,0,0,0,1,0,0,0,0,0,0
P-04788,0,0,0,0,0,1,0,0,0,0,0,0
P-04790,0,0,0,0,0,1,0,0,0,0,0,0
P-04799,0,0,0,0,0,1,0,0,0,0,0,0
P-04817,0,0,0,0,0,1,0,0,0,0,0,0
P-04820,0,0,0,0,0,1,0,0,0,0,0,0
P-04822,0,0,0,0,0,1,0,0,1,0,0,0
P-04829,0,0,0,0,0,1,0,0,0,0,0,0
P-04834,0,0,0,0,0,1,0,0,0,0,0,0
P-04840,0,0,0,0,0,1,0,0,0,0,0,0
P-04845,0,0,0,0,0,1,0,0,0,0,0,0
P-04854,0,0,0,0,0,1,0,0,0,0,0,0
P-04855,0,0,0,0,0,1,0,0,0,0,0,0
P-04856,0,0,0,0,0,1,0,0,0,0,0,0
P-04860,0,0,0,0,0,1,0,0,0,0,0,0
P-04861,0,0,0,0,0,1,0,0,0,0,0,0
P-04875,0,0,0,0,0,1,0,0,0,0,0,0
P-04879,0,0,0,0,0,1,0,0,0,0,0,0
P-04883,0,0,0,0,0,1,0,0,0,0,0,0
P-04893,0,0,0,0,0,1,0,0,0,0,0,0
P-04902,0,0,0,0,0,1,0,0,0,0,0,0
P-04905,0,0,0,0,0,1,0,0,0,0,0,0
P-04906,0,0,0,0,0,1,0,0,0,0,0,0
P-04909,0,0,0,0,0,1,0,0,0,0,0,0
P-04914,0,0,0,0,0,1,0,0,0,0,0,0
P-04920,0,0,0,0,0,1,0,0,0,0,0,0
P-04924,0,0,0,0,0,1,0,0,0,0,0,0
P-04932,0,0,0,0,0,1,0,0,0,0,0,0
P-04936,0,0,0,0,0,1,0,0,0,0,0,0
P-04937,0,0,0,0,0,2,0,0,0,0,0,0
P-04939,0,0,0,0,0,1,0,0,0,0,0,0
P-04959,0,0,0,0,0,1,0,0,0,0,0,0
P-04960,0,0,0,0,0,1,0,0,0,0,0,0
P-04964,0,0,0,0,0,1,0,0,0,0,0,0
P-04969,0,0,0,0,0,1,0,0,0,0,0,0
P-04970,0,0,0,0,0,1,0,0,0,0,0,0
P-04990,0,0,0,0,0,1,0,0,0,0,0,0
P-04994,0,0,0,0,0,1,0,0,0,0,0,0
P-04998,0,0,0,0,0,1,0,0,0,0,0,0
P-05011,0,0,0,0,0,1,0,0,0,0,0,0
P-05019,0,0,0,0,0,1,0,0,0,0,0,0
P-05023,0,0,0,0,0,1,0,0,0,0,0,0
P-05031,0,0,0,0,0,1,0,0,0,0,0,0
P-05035,0,0,0,0,0,1,0,0,0,0,0,0
P-05044,0,0,0,0,0,1,0,0,0,0,0,0
P-05057,0,0,0,0,0,1,0,0,0,0,0,0
P-05062,0,0,0,0,0,1,0,0,0,0,0,0
P-05069,0,0,0,0,0,1,0,0,0,0,0,0
P-05073,0,0,0,0,0,1,0,0,0,0,0,0
P-05078,0,0,0,0,0,1,0,0,0,0,0,0
P-05081,0,0,0,0,0,1,0,0,0,0,0,0
P-05085,0,0,0,0,0,1,0,0,0,0,0,0
P-05089,0,0,0,0,0,1,0,0,0,0,0,0
P-05094,0,0,0,0,0,1,0,0,0,0,0,0
P-05101,0,0,0,0,0,1,0,0,0,0,0,0
P-05114,0,0,0,0,0,1,0,0,0,0,0,0
P-05115,0,0,0,0,0,1,0,0,0,0,0,0
P-05119,0,0,0,0,0,1,0,0,0,0,0,0
P-05120,0,0,0,0,0,1,0,0,0,0,0,0
P-05128,0,0,0,0,0,1,0,0,0,0,0,0
P-05134,0,0,0,0,0,1,0,0,0,0,0,0
P-05137,0,0,0,0,0,2,0,0,0,0,0,0
P-05138,0,0,0,0,0,1,0,0,0,0,0,0
P-05140,0,0,0,0,0,1,0,0,0,0,0,0
P-05147,0,0,0,0,0,1,0,0,0,0,0,0
P-05150,0,0,0,0,0,1,0,0,0,0,0,0
P-05153,0,0,0,0,0,1,0,0,0,0,0,0
P-05157,0,0,0,0,0,1,0,0,0,0,0,0
P-05163,0,0,0,0,0,1,0,0,0,0,0,0
P-05166,0,0,0,0,0,1,0,0,0,0,0,0
P-05176,0,0,0,0,0,1,0,0,0,0,0,0
P-05178,0,0,0,0,0,1,0,0,0,0,0,0
P-05182,0,0,0,0,0,1,0,0,0,0,0,0
P-05192,0,0,0,0,0,1,0,0,0,0,0,0
P-05194,0,0,0,0,0,1,0,0,0,0,0,0
P-05199,0,0,0,0,0,1,0,0,0,0,0,0
P-05202,0,0,0,0,0,1,0,0,0,0,0,0
P-05203,0,0,0,0,0,1,0,0,0,0,0,0
P-05209,0,0,0,0,0,1,0,0,0,0,0,0
P-05210,0,0,0,0,0,1,0,0,0,0,0,0
P-05213,0,0,0,0,0,1,0,0,0,0,0,0
P-05217,0,0,0,0,0,1,0,0,0,0,0,0
P-05219,0,0,0,0,0,1,0,0,0,0,0,0
P-05225,0,0,0,0,0,1,0,0,0,0,0,0
P-05229,0,0,0,0,0,1,0,0,0,0,0,0
P-05233,0,0,0,0,0,1,0,0,0,0,0,0
P-05235,0,0,0,0,0,1,0,0,0,0,0,0
P-05246,0,0,0,0,0,1,0,0,0,0,0,0
P-05256,0,0,0,0,0,1,0,0,0,0,0,0
P-05265,0,0,0,0,0,1,0,0,0,0,0,0
P-05271,0,0,0,0,0,1,0,0,0,0,0,0
P-05276,0,0,0,0,0,1,0,0,0,0,0,0
P-05281,0,0,0,0,0,1,0,0,0,0,0,0
P-05293,0,0,0,0,0,1,0,0,0,0,0,0
P-05297,0,0,0,0,0,1,0,0,0,0,0,0
P-05301,0,0,0,0,0,1,0,0,0,0,0,0
P-05310,0,0,0,0,0,1,0,0,0,0,0,0
P-05318,0,0,0,0,0,1,0,0,0,0,0,0
P-05321,0,0,0,0,0,1,0,0,0,0,0,0
P-05329,0,0,0,0,0,1,0,0,0,0,0,0
P-05334,0,0,0,0,0,1,0,0,0,0,0,0
P-05336,0,0,0,0,0,1,0,0,0,0,0,0
P-05337,0,0,0,0,0,1,0,0,0,0,0,0
P-05340,0,0,0,0,0,1,0,0,0,0,0,0
P-05347,0,0,0,0,0,1,0,0,1,0,0,0
P-05348,0,0,0,0,0,1,0,0,0,0,0,0
P-05349,0,0,0,0,0,1,0,0,0,0,0,0
P-05356,0,0,0,0,0,1,0,0,0,0,0,0
P-05366,0,0,0,0,0,1,0,0,0,0,0,0
P-05378,0,0,0,0,0,1,0,0,0,0,0,0
P-05394,0,0,0,0,0,1,0,0,0,0,0,0
P-05397,0,0,0,0,0,1,0,0,0,0,0,0
P-05406,0,0,0,0,0,1,0,0,0,0,0,0
P-05411,0,0,0,0,0,1,0,0,0,0,0,0
P-05413,0,0,0,0,0,1,0,0,0,0,0,0
P-05417,0,0,0,0,0,1,0,0,0,0,0,0
P-05436,0,0,0,0,0,1,0,0,0,0,0,0
P-05441,0,0,0,0,0,1,0,0,0,0,0,0
P-05451,0,0,0,0,0,1,0,0,0,0,0,0
P-05461,0,0,0,0,0,1,0,0,0,0,0,0
P-05464,0,0,0,0,0,1,0,0,0,0,0,0
P-05475,0,0,0,0,0,1,0,0,0,0,0,0
P-05489,0,0,0,0,0,1,0,0,0,0,0,0
P-05491,0,0,0,0,0,1,0,0,0,0,0,0
P-05500,0,0,0,0,0,1,0,0,0,0,0,0
P-05516,0,0,0,0,0,1,0,0,0,0,0,0
P-05519,0,0,0,0,0,1,0,0,0,0,0,0
P-05524,0,0,0,0,0,1,0,0,1,0,0,0
P-05525,0,0,0,0,0,1,0,0,0,0,0,0
P-05529,0,0,0,0,0,1,0,0,0,0,0,0
P-05531,0,0,0,0,0,1,0,0,0,0,0,0
P-05532,0,0,0,0,0,2,0,0,0,0,0,0
P-05534,0,0,0,0,0,1,0,0,0,0,0,0
P-05552,0,0,0,0,0,2,0,0,0,0,0,0
P-05553,0,0,0,0,0,1,0,0,0,0,0,0
P-05556,0,0,0,0,0,1,0,0,0,0,0,0
P-05563,0,0,0,0,0,1,0,0,0,0,0,0
P-05565,0,0,0,0,0,1,0,0,0,0,0,0
P-05572,0,0,0,0,0,1,0,0,0,0,0,0
P-05580,0,0,0,0,0,1,0,0,0,0,0,0
P-05582,0,0,0,0,0,2,0,0,0,0,0,0
P-05587,0,0,0,0,0,1,0,0,0,0,0,0
P-05589,0,0,0,0,0,1,0,0,0,0,0,0
P-05595,0,0,0,0,0,1,0,0,0,0,0,0
P-05598,0,0,0,0,0,1,0,0,1,0,0,0
P-05602,0,0,0,0,0,1,0,0,0,0,0,0
P-05609,0,0,0,0,0,1,0,0,0,0,0,0
P-05614,0,0,0,0,0,1,0,0,0,0,0,0
P-05617,0,0,0,0,0,1,0,0,0,0,0,0
P-05618,0,0,0,0,0,2,0,0,0,0,0,0
P-05623,0,0,0,0,0,1,0,0,0,0,0,0
P-05637,0,0,0,0,0,1,0,0,0,0,0,0
P-05639,0,0,0,0,0,1,0,0,0,0,0,0
P-05643,0,0,0,0,0,1,0,0,0,0,0,0
P-05645,0,0,0,0,0,1,0,0,0,0,0,0
P-05648,0,0,0,0,0,1,0,0,0,0,0,0
P-05652,0,0,0,0,0,1,0,0,0,0,0,0
P-05656,0,0,0,0,0,1,0,0,0,0,0,0
P-05659,0,0,0,0,0,1,0,0,0,0,0,0
P-05667,0,0,0,0,0,1,0,0,0,0,0,0
P-05677,0,0,0,0,0,2,0,0,0,0,0,0
P-05684,0,0,0,0,0,1,0,0,0,0,0,0
P-05686,0,0,0,0,0,2,0,0,0,0,0,0
P-05691,0,0,0,0,0,1,0,0,0,0,0,0
P-05701,0,0,0,0,0,1,0,0,0,0,0,0
P-05704,0,0,0,0,0,1,0,0,0,0,0,0
P-05715,0,0,0,0,0,1,0,0,0,0,0,0
P-05719,0,0,0,0,0,1,0,0,0,0,0,0
P-05740,0,0,0,0,0,1,0,0,0,0,0,0
P-05741,0,0,0,0,0,1,0,0,0,0,0,0
P-05744,0,0,0,0,0,1,0,0,0,0,0,0
P-05747,0,0,0,0,0,1,0,0,0,0,0,0
P-05748,0,0,0,0,0,1,0,0,0,0,0,0
P-05762,0,0,0,0,0,1,0,0,0,0,0,0
P-05772,0,0,0,0,0,1,0,0,0,0,0,0
P-05774,0,0,0,0,0,1,0,0,0,0,0,0
P-05779,0,0,0,0,0,1,0,0,0,0,0,0
P-05783,0,0,0,0,0,1,0,0,0,0,0,0
P-05790,0,0,0,0,0,1,0,0,0,0,0,0
P-05791,0,0,0,0,0,1,0,0,0,0,0,0
P-05804,0,0,0,0,0,1,0,0,0,0,0,0
P-05805,0,0,0,0,0,1,0,0,0,0,0,0
P-05813,0,0,0,0,0,1,0,0,0,0,0,0
P-05816,0,0,0,0,0,1,0,0,0,0,0,0
P-05825,0,0,0,0,0,1,0,0,1,0,0,0
P-05826,0,0,0,0,0,1,0,0,0,0,0,0
P-05830,0,0,0,0,0,1,0,0,0,0,0,0
P-05833,0,0,0,0,0,1,0,0,0,0,0,0
P-05834,0,0,0,0,0,1,0,0,0,0,0,0
P-05839,0,0,0,0,0,1,0,0,0,0,0,0
P-05844,0,0,0,0,0,1,0,0,0,0,0,0
P-05848,0,0,0,0,0,1,0,0,0,0,0,0
P-05852,0,0,0,0,0,1,0,0,0,0,0,0
P-05853,0,0,0,0,0,1,0,0,0,0,0,0
P-05859,0,0,0,0,0,1,0,0,1,0,0,0
P-05860,0,0,0,0,0,1,0,0,0,0,0,0
P-05870,0,0,0,0,0,1,0,0,0,0,0,0
P-05871,0,0,0,0,0,1,0,0,0,0,0,0
P-05880,0,0,0,0,0,1,0,0,0,0,0,0
P-05884,0,0,0,0,0,1,0,0,0,0,0,0
P-05888,0,0,0,0,0,1,0,0,0,0,0,0
P-05897,0,0,0,0,0,1,0,0,0,0,0,0
P-05915,0,0,0,0,0,1,0,0,0,0,0,0
P-05917,0,0,0,0,0,2,0,0,1,0,0,0
P-05919,0,0,0,0,0,1,0,0,0,0,0,0
P-05921,0,0,0,0,0,1,0,0,0,0,0,0
P-05922,0,0,0,0,0,1,0,0,0,0,0,0
P-05923,0,0,0,0,0,1,0,0,1,0,0,0
P-05928,0,0,0,0,0,1,0,0,0,0,0,0
P-05963,0,0,0,0,0,1,0,0,0,0,0,0
P-05967,0,0,0,0,0,2,0,0,0,0,0,0
P-05969,0,0,0,0,0,1,0,0,0,0,0,0
P-05980,0,0,0,0,0,1,0,0,0,0,0,0
P-05981,0,0,0,0,0,1,0,0,0,0,0,0
P-05988,0,0,0,0,0,1,0,0,0,0,0,0
P-05990,0,0,0,0,0,1,0,0,0,0,0,0
P-05992,0,0,0,0,0,2,0,0,0,0,0,0
P-05993,0,0,0,0,0,2,0,0,0,0,0,0
P-06005,0,0,0,0,0,1,0,0,0,0,0,0
P-06009,0,0,0,0,0,1,0,0,0,0,0,0
P-06011,0,0,0,0,0,1,0,0,0,0,0,0
P-06015,0,0,0,0,0,1,0,0,0,0,0,0
P-06018,0,0,0,0,0,2,0,0,0,0,0,0
P-06020,0,0,0,0,0,1,0,0,0,0,0,0
P-06024,0,0,0,0,0,1,0,0,0,0,0,0
P-06028,0,0,0,0,0,1,0,0,0,0,0,0
P-06030,0,0,0,0,0,1,0,0,0,0,0,0
P-06037,0,0,0,0,0,2,0,0,0,0,0,0
P-06040,0,0,0,0,0,1,0,0,0,0,0,0
P-06044,0,0,0,0,0,1,0,0,0,0,0,0
P-06048,0,0,0,0,0,2,0,0,0,0,0,0
P-06050,0,0,0,0,0,1,0,0,0,0,0,0
P-06056,0,0,0,0,0,1,0,0,0,0,0,0
P-06059,0,0,0,0,0,1,0,0,0,0,0,0
P-06073,0,0,0,0,0,1,0,0,0,0,0,0
P-06075,0,0,0,0,0,1,0,0,0,0,0,0
P-06086,0,0,0,0,0,1,0,0,0,0,0,0
P-06092,0,0,0,0,0,2,0,0,0,0,0,0
P-06111,0,0,0,0,0,1,0,0,0,0,0,0
P-06116,0,0,0,0,0,1,0,0,0,0,0,0
P-06118,0,0,0,0,0,1,0,0,0,0,0,0
P-06125,0,0,0,0,0,1,0,0,0,0,0,0
P-06133,0,0,0,0,0,1,0,0,0,0,0,0
P-06135,0,0,0,0,0,1,0,0,0,0,0,0
P-06136,0,0,0,0,0,1,0,0,0,0,0,0
P-06143,0,0,0,0,0,1,0,0,0,0,0,0
P-06150,0,0,0,0,0,1,0,0,0,0,0,0
P-06165,0,0,0,0,0,1,0,0,0,0,0,0
P-06170,0,0,0,0,0,1,0,0,0,0,0,0
P-06174,0,0,0,0,0,1,0,0,0,0,0,0
P-06176,0,0,0,0,0,1,0,0,0,0,0,0
P-06178,0,0,0,0,0,1,0,0,0,0,0,0
P-06182,0,0,0,0,0,1,0,0,0,0,0,0
P-06183,0,0,0,0,0,1,0,0,0,0,0,0
P-06187,0,0,0,0,0,1,0,0,0,0,0,0
P-06189,0,0,0,0,0,1,0,0,0,0,0,0
P-06190,0,0,0,0,0,1,0,0,1,0,0,0
P-06193,0,0,0,0,0,1,0,0,0,0,0,0
P-06195,0,0,0,0,0,1,0,0,0,0,0,0
P-06196,0,0,0,0,0,1,0,0,0,0,0,0
P-06198,0,0,0,0,0,1,0,0,0,0,0,0
P-06201,0,0,0,0,0,1,0,0,0,0,0,0
P-06202,0,0,0,0,0,1,0,0,0,0,0,0
P-06214,0,0,0,0,0,1,0,0,0,0,0,0
P-06223,0,0,0,0,0,1,0,0,0,0,0,0
P-06230,0,0,0,0,0,1,0,0,0,0,0,0
P-06232,0,0,0,0,0,1,0,0,0,0,0,0
P-06234,0,0,0,0,0,2,0,0,0,0,0,0
P-06243,0,0,0,0,0,1,0,0,0,0,0,0
P-06250,0,0,0,0,0,1,0,0,0,0,0,0
P-06251,0,0,0,0,0,1,0,0,0,0,0,0
P-06256,0,0,0,0,0,1,0,0,0,0,0,0
P-06260,0,0,0,0,0,1,0,0,0,0,0,0
P-06267,0,0,0,0,0,1,0,0,0,0,0,0
P-06268,0,0,0,0,0,1,0,0,0,0,0,0
P-06272,0,0,0,0,0,1,0,0,0,0,0,0
P-06274,0,0,0,0,0,1,0,0,0,0,0,0
P-06275,0,0,0,0,0,1,0,0,0,0,0,0
P-06277,0,0,0,0,0,1,0,0,0,0,0,0
P-06282,0,0,0,0,0,1,0,0,0,0,0,0
P-06286,0,0,0,0,0,1,0,0,0,0,0,0
P-06304,0,0,0,0,0,1,0,0,0,0,0,0
P-06310,0,0,0,0,0,1,0,0,0,0,0,0
P-06320,0,0,0,0,0,1,0,0,0,0,0,0
P-06321,0,0,0,0,0,1,0,0,0,0,0,0
P-06329,0,0,0,0,0,1,0,0,0,0,0,0
P-06330,0,0,0,0,0,1,0,0,0,0,0,0
P-06332,0,0,0,0,0,1,0,0,0,0,0,0
P-06337,0,0,0,0,0,1,0,0,1,0,0,0
P-06339,0,0,0,0,0,1,0,0,0,0,0,0
P-06347,0,0,0,0,0,1,0,0,0,0,0,0
P-06348,0,0,0,0,0,1,0,0,0,0,0,0
P-06357,0,0,0,0,0,1,0,0,0,0,0,0
P-06363,0,0,0,0,0,1,0,0,0,0,0,0
P-06369,0,0,0,0,0,1,0,0,0,0,0,0
